date,store_nbr,item_nbr,units
1/1/12,11,67,0
1/1/12,11,68,48
1/1/12,11,69,0
1/1/12,11,70,0
1/1/12,11,71,0
1/1/12,11,72,0
1/1/12,11,73,0
1/1/12,11,74,0
1/1/12,11,75,0
1/1/12,11,76,0
1/1/12,11,77,0
1/1/12,11,78,0
1/1/12,11,79,0
1/1/12,11,80,0
1/1/12,11,81,0
1/1/12,11,82,0
1/1/12,11,83,0
1/1/12,11,84,0
1/1/12,11,85,0
1/1/12,11,86,0
1/1/12,11,87,0
1/1/12,11,88,0
1/1/12,11,89,0
1/1/12,11,90,0
1/1/12,11,91,0
1/1/12,11,92,0
1/1/12,11,93,0
1/1/12,11,94,0
1/1/12,11,95,0
1/1/12,11,96,0
1/1/12,11,97,0
1/1/12,11,98,0
1/1/12,11,99,0
1/1/12,11,100,0
1/1/12,11,101,0
1/1/12,11,102,0
1/1/12,11,103,0
1/1/12,11,104,0
1/1/12,11,105,0
1/1/12,11,106,0
1/1/12,11,107,0
1/1/12,11,108,0
1/1/12,11,109,0
1/1/12,11,110,0
1/1/12,11,111,0
1/1/12,12,1,0
1/1/12,12,2,0
1/1/12,12,3,0
1/1/12,12,4,0
1/1/12,12,5,0
1/1/12,12,6,0
1/1/12,12,7,0
1/1/12,12,8,0
1/1/12,12,9,0
1/1/12,12,10,0
1/1/12,12,11,0
1/1/12,12,12,0
1/1/12,12,13,0
1/1/12,12,14,0
1/1/12,12,15,0
1/1/12,12,16,29
1/1/12,12,17,0
1/1/12,12,18,0
1/1/12,12,19,0
1/1/12,12,20,0
1/1/12,12,21,0
1/1/12,12,22,0
1/1/12,12,23,0
1/1/12,12,24,0
1/1/12,12,25,0
1/1/12,12,26,0
1/1/12,12,27,0
1/1/12,12,28,0
1/1/12,12,29,0
1/1/12,12,30,0
1/1/12,12,31,0
1/1/12,12,32,0
1/1/12,12,33,0
1/1/12,12,34,0
1/1/12,12,35,0
1/1/12,12,36,0
1/1/12,12,37,28
1/1/12,12,38,0
1/1/12,12,39,0
1/1/12,12,40,0
1/1/12,12,41,0
1/1/12,12,42,0
1/1/12,12,43,0
1/1/12,12,44,0
1/1/12,12,45,0
1/1/12,12,46,0
1/1/12,12,47,0
1/1/12,12,48,0
1/1/12,12,49,0
1/1/12,12,50,0
1/1/12,12,51,0
1/1/12,12,52,0
1/1/12,12,53,0
1/1/12,12,54,0
1/1/12,12,55,0
1/1/12,12,56,0
1/1/12,12,57,0
1/1/12,12,58,0
1/1/12,12,59,0
1/1/12,12,60,0
1/1/12,12,61,0
1/1/12,12,62,0
1/1/12,12,63,0
1/1/12,12,64,0
1/1/12,12,65,0
1/1/12,12,66,0
1/1/12,12,67,0
1/1/12,12,68,0
1/1/12,12,69,0
1/1/12,12,70,0
1/1/12,12,71,0
1/1/12,12,72,0
1/1/12,12,73,0
1/1/12,12,74,0
1/1/12,12,75,0
1/1/12,12,76,0
1/1/12,12,77,0
1/1/12,12,78,0
1/1/12,12,79,2
1/1/12,12,80,0
1/1/12,12,81,0
1/1/12,12,82,0
1/1/12,12,83,0
1/1/12,12,84,0
1/1/12,12,85,0
1/1/12,12,86,0
1/1/12,12,87,0
1/1/12,12,88,0
1/1/12,12,89,0
1/1/12,12,90,0
1/1/12,12,91,0
1/1/12,12,92,0
1/1/12,12,93,1
1/1/12,12,94,0
1/1/12,12,95,0
1/1/12,12,96,0
1/1/12,12,97,0
1/1/12,12,98,0
1/1/12,12,99,0
1/1/12,12,100,0
1/1/12,12,101,0
1/1/12,12,102,0
1/1/12,12,103,0
1/1/12,12,104,0
1/1/12,12,105,0
1/1/12,12,106,0
1/1/12,12,107,0
1/1/12,12,108,0
1/1/12,12,109,0
1/1/12,12,110,0
1/1/12,12,111,0
1/1/12,13,1,0
1/1/12,13,2,0
1/1/12,13,3,0
1/1/12,13,4,0
1/1/12,13,5,77
1/1/12,13,6,0
1/1/12,13,7,0
1/1/12,13,8,0
1/1/12,13,9,0
1/1/12,13,10,0
1/1/12,13,11,0
1/1/12,13,12,0
1/1/12,13,13,0
1/1/12,13,14,0
1/1/12,13,15,0
1/1/12,13,16,0
1/1/12,13,17,0
1/1/12,13,18,0
1/1/12,13,19,0
1/1/12,13,20,0
1/1/12,13,21,0
1/1/12,13,22,0
1/1/12,13,23,0
1/1/12,13,24,0
1/1/12,13,25,0
1/1/12,13,26,0
1/1/12,13,27,0
1/1/12,13,28,0
1/1/12,13,29,0
1/1/12,13,30,0
1/1/12,13,31,0
1/1/12,13,32,0
1/1/12,13,33,0
1/1/12,13,34,0
1/1/12,13,35,0
1/1/12,13,36,121
1/1/12,13,37,0
1/1/12,13,38,0
1/1/12,13,39,0
1/1/12,13,40,0
1/1/12,13,41,0
1/1/12,13,42,0
1/1/12,13,43,0
1/1/12,13,44,0
1/1/12,13,45,0
1/1/12,13,46,1
1/1/12,13,47,0
1/1/12,13,48,0
1/1/12,13,49,0
1/1/12,13,50,0
1/1/12,13,51,0
1/1/12,13,52,0
1/1/12,13,53,0
1/1/12,13,54,0
1/1/12,13,55,0
1/1/12,13,56,0
1/1/12,13,57,0
1/1/12,13,58,0
1/1/12,13,59,0
1/1/12,13,60,0
1/1/12,13,61,0
1/1/12,13,62,0
1/1/12,13,63,0
1/1/12,13,64,0
1/1/12,13,65,0
1/1/12,13,66,0
1/1/12,13,67,0
1/1/12,13,68,0
1/1/12,13,69,0
1/1/12,13,70,0
1/1/12,13,71,0
1/1/12,13,72,0
1/1/12,13,73,0
1/1/12,13,74,0
1/1/12,13,75,0
1/1/12,13,76,0
1/1/12,13,77,0
1/1/12,13,78,0
1/1/12,13,79,0
1/1/12,13,80,0
1/1/12,13,81,0
1/1/12,13,82,0
1/1/12,13,83,0
1/1/12,13,84,0
1/1/12,13,85,0
1/1/12,13,86,0
1/1/12,13,87,0
1/1/12,13,88,0
1/1/12,13,89,0
1/1/12,13,90,0
1/1/12,13,91,0
1/1/12,13,92,0
1/1/12,13,93,0
1/1/12,13,94,0
1/1/12,13,95,0
1/1/12,13,96,0
1/1/12,13,97,0
1/1/12,13,98,0
1/1/12,13,99,0
1/1/12,13,100,0
1/1/12,13,101,0
1/1/12,13,102,0
1/1/12,13,103,0
1/1/12,13,104,0
1/1/12,13,105,0
1/1/12,13,106,0
1/1/12,13,107,0
1/1/12,13,108,0
1/1/12,13,109,0
1/1/12,13,110,0
1/1/12,13,111,0
1/1/12,14,1,0
1/1/12,14,2,0
1/1/12,14,3,0
1/1/12,14,4,0
1/1/12,14,5,0
1/1/12,14,6,0
1/1/12,14,7,0
1/1/12,14,8,0
1/1/12,14,9,8
1/1/12,14,10,0
1/1/12,14,11,0
1/1/12,14,12,0
1/1/12,14,13,0
1/1/12,14,14,0
1/1/12,14,15,0
1/1/12,14,16,0
1/1/12,14,17,0
1/1/12,14,18,0
1/1/12,14,19,0
1/1/12,14,20,0
1/1/12,14,21,0
1/1/12,14,22,0
1/1/12,14,23,0
1/1/12,14,24,0
1/1/12,14,25,0
1/1/12,14,26,0
1/1/12,14,27,0
1/1/12,14,28,0
1/1/12,14,29,0
1/1/12,14,30,0
1/1/12,14,31,0
1/1/12,14,32,0
1/1/12,14,33,0
1/1/12,14,34,0
1/1/12,14,35,0
1/1/12,14,36,0
1/1/12,14,37,0
1/1/12,14,38,0
1/1/12,14,39,0
1/1/12,14,40,0
1/1/12,14,41,0
1/1/12,14,42,0
1/1/12,14,43,0
1/1/12,14,44,0
1/1/12,14,45,0
1/1/12,14,46,0
1/1/12,14,47,0
1/1/12,14,48,0
1/1/12,14,49,0
1/1/12,14,50,2
1/1/12,14,51,0
1/1/12,14,52,0
1/1/12,14,53,0
1/1/12,14,54,0
1/1/12,14,55,0
1/1/12,14,56,0
1/1/12,14,57,0
1/1/12,14,58,0
1/1/12,14,59,0
1/1/12,14,60,0
1/1/12,14,61,0
1/1/12,14,62,0
1/1/12,14,63,0
1/1/12,14,64,0
1/1/12,14,65,0
1/1/12,14,66,0
1/1/12,14,67,0
1/1/12,14,68,0
1/1/12,14,69,0
1/1/12,14,70,2
1/1/12,14,71,0
1/1/12,14,72,0
1/1/12,14,73,0
1/1/12,14,74,0
1/1/12,14,75,0
1/1/12,14,76,0
1/1/12,14,77,0
1/1/12,14,78,0
1/1/12,14,79,0
1/1/12,14,80,0
1/1/12,14,81,0
1/1/12,14,82,0
1/1/12,14,83,0
1/1/12,14,84,0
1/1/12,14,85,0
1/1/12,14,86,0
1/1/12,14,87,0
1/1/12,14,88,0
1/1/12,14,89,0
1/1/12,14,90,0
1/1/12,14,91,0
1/1/12,14,92,0
1/1/12,14,93,0
1/1/12,14,94,0
1/1/12,14,95,0
1/1/12,14,96,0
1/1/12,14,97,0
1/1/12,14,98,0
1/1/12,14,99,0
1/1/12,14,100,0
1/1/12,14,101,0
1/1/12,14,102,0
1/1/12,14,103,0
1/1/12,14,104,0
1/1/12,14,105,0
1/1/12,14,106,0
1/1/12,14,107,0
1/1/12,14,108,0
1/1/12,14,109,0
1/1/12,14,110,0
1/1/12,14,111,0
1/1/12,15,1,0
1/1/12,15,2,0
1/1/12,15,3,0
1/1/12,15,4,0
1/1/12,15,5,64
1/1/12,15,6,0
1/1/12,15,7,0
1/1/12,15,8,0
1/1/12,15,9,0
1/1/12,15,10,0
1/1/12,15,11,0
1/1/12,15,12,0
1/1/12,15,13,0
1/1/12,15,14,0
1/1/12,15,15,0
1/1/12,15,16,0
1/1/12,15,17,2
1/1/12,15,18,0
1/1/12,15,19,0
1/1/12,15,20,0
1/1/12,15,21,0
1/1/12,15,22,0
1/1/12,15,23,0
1/1/12,15,24,0
1/1/12,15,25,0
1/1/12,15,26,0
1/1/12,15,27,0
1/1/12,15,28,0
1/1/12,15,29,0
1/1/12,15,30,0
1/1/12,15,31,0
1/1/12,15,32,0
1/1/12,15,33,0
1/1/12,15,34,0
1/1/12,15,35,0
1/1/12,15,36,0
1/1/12,15,37,0
1/1/12,15,38,0
1/1/12,15,39,0
1/1/12,15,40,0
1/1/12,15,41,0
1/1/12,15,42,0
1/1/12,15,43,0
1/1/12,15,44,0
1/1/12,15,45,108
1/1/12,15,46,0
1/1/12,15,47,0
1/1/12,15,48,0
1/1/12,15,49,2
1/1/12,15,50,0
1/1/12,15,51,0
1/1/12,15,52,0
1/1/12,15,53,0
1/1/12,15,54,0
1/1/12,15,55,0
1/1/12,15,56,0
1/1/12,15,57,0
1/1/12,15,58,0
1/1/12,15,59,0
1/1/12,15,60,0
1/1/12,15,61,0
1/1/12,15,62,0
1/1/12,15,63,0
1/1/12,15,64,0
1/1/12,15,65,0
1/1/12,15,66,0
1/1/12,15,67,0
1/1/12,15,68,0
1/1/12,15,69,0
1/1/12,15,70,0
1/1/12,15,71,0
1/1/12,15,72,0
1/1/12,15,73,0
1/1/12,15,74,0
1/1/12,15,75,0
1/1/12,15,76,0
1/1/12,15,77,0
1/1/12,15,78,0
1/1/12,15,79,0
1/1/12,15,80,0
1/1/12,15,81,0
1/1/12,15,82,0
1/1/12,15,83,0
1/1/12,15,84,0
1/1/12,15,85,0
1/1/12,15,86,0
1/1/12,15,87,0
1/1/12,15,88,0
1/1/12,15,89,0
1/1/12,15,90,0
1/1/12,15,91,0
1/1/12,15,92,0
1/1/12,15,93,0
1/1/12,15,94,0
1/1/12,15,95,0
1/1/12,15,96,0
1/1/12,15,97,0
1/1/12,15,98,0
1/1/12,15,99,0
1/1/12,15,100,0
1/1/12,15,101,0
1/1/12,15,102,0
1/1/12,15,103,0
1/1/12,15,104,0
1/1/12,15,105,0
1/1/12,15,106,0
1/1/12,15,107,0
1/1/12,15,108,0
1/1/12,15,109,0
1/1/12,15,110,0
1/1/12,15,111,0
1/1/12,16,1,0
1/1/12,16,2,0
1/1/12,16,3,0
1/1/12,16,4,0
1/1/12,16,5,0
1/1/12,16,6,0
1/1/12,16,7,0
1/1/12,16,8,0
1/1/12,16,9,0
1/1/12,16,10,0
1/1/12,16,11,0
1/1/12,16,12,0
1/1/12,16,13,0
1/1/12,16,14,0
1/1/12,16,15,0
1/1/12,16,16,25
1/1/12,16,17,0
1/1/12,16,18,0
1/1/12,16,19,0
1/1/12,16,20,0
1/1/12,16,21,0
1/1/12,16,22,0
1/1/12,16,23,0
1/1/12,16,24,0
1/1/12,16,25,187
1/1/12,16,26,0
1/1/12,16,27,0
1/1/12,16,28,0
1/1/12,16,29,0
1/1/12,16,30,0
1/1/12,16,31,0
1/1/12,16,32,0
1/1/12,16,33,0
1/1/12,16,34,0
1/1/12,16,35,0
1/1/12,16,36,0
1/1/12,16,37,0
1/1/12,16,38,0
1/1/12,16,39,0
1/1/12,16,40,0
1/1/12,16,41,0
1/1/12,16,42,0
1/1/12,16,43,0
1/1/12,16,44,0
1/1/12,16,45,0
1/1/12,16,46,0
1/1/12,16,47,0
1/1/12,16,48,0
1/1/12,16,49,0
1/1/12,16,50,0
1/1/12,16,51,0
1/1/12,16,52,0
1/1/12,16,53,0
1/1/12,16,54,0
1/1/12,16,55,0
1/1/12,16,56,0
1/1/12,16,57,0
1/1/12,16,58,0
1/1/12,16,59,0
1/1/12,16,60,0
1/1/12,16,61,0
1/1/12,16,62,0
1/1/12,16,63,0
1/1/12,16,64,0
1/1/12,16,65,0
1/1/12,16,66,0
1/1/12,16,67,0
1/1/12,16,68,0
1/1/12,16,69,0
1/1/12,16,70,0
1/1/12,16,71,0
1/1/12,16,72,0
1/1/12,16,73,0
1/1/12,16,74,0
1/1/12,16,75,0
1/1/12,16,76,0
1/1/12,16,77,0
1/1/12,16,78,0
1/1/12,16,79,0
1/1/12,16,80,0
1/1/12,16,81,0
1/1/12,16,82,0
1/1/12,16,83,0
1/1/12,16,84,0
1/1/12,16,85,0
1/1/12,16,86,0
1/1/12,16,87,0
1/1/12,16,88,0
1/1/12,16,89,0
1/1/12,16,90,0
1/1/12,16,91,0
1/1/12,16,92,0
1/1/12,16,93,0
1/1/12,16,94,0
1/1/12,16,95,0
1/1/12,16,96,0
1/1/12,16,97,0
1/1/12,16,98,0
1/1/12,16,99,0
1/1/12,16,100,0
1/1/12,16,101,0
1/1/12,16,102,0
1/1/12,16,103,0
1/1/12,16,104,0
1/1/12,16,105,0
1/1/12,16,106,0
1/1/12,16,107,0
1/1/12,16,108,0
1/1/12,16,109,0
1/1/12,16,110,0
1/1/12,16,111,0
1/1/12,17,1,0
1/1/12,17,2,0
1/1/12,17,3,0
1/1/12,17,4,0
1/1/12,17,5,0
1/1/12,17,6,0
1/1/12,17,7,0
1/1/12,17,8,0
1/1/12,17,9,179
1/1/12,17,10,0
1/1/12,17,11,0
1/1/12,17,12,0
1/1/12,17,13,0
1/1/12,17,14,0
1/1/12,17,15,0
1/1/12,17,16,0
1/1/12,17,17,0
1/1/12,17,18,0
1/1/12,17,19,0
1/1/12,17,20,0
1/1/12,17,21,0
1/1/12,17,22,0
1/1/12,17,23,0
1/1/12,17,24,0
1/1/12,17,25,0
1/1/12,17,26,0
1/1/12,17,27,0
1/1/12,17,28,0
1/1/12,17,29,0
1/1/12,17,30,0
1/1/12,17,31,0
1/1/12,17,32,0
1/1/12,17,33,0
1/1/12,17,34,0
1/1/12,17,35,0
1/1/12,17,36,0
1/1/12,17,37,85
1/1/12,17,38,0
1/1/12,17,39,0
1/1/12,17,40,0
1/1/12,17,41,0
1/1/12,17,42,0
1/1/12,17,43,0
1/1/12,17,44,0
1/1/12,17,45,0
1/1/12,17,46,0
1/1/12,17,47,0
1/1/12,17,48,147
1/1/12,17,49,0
1/1/12,17,50,0
1/1/12,17,51,0
1/1/12,17,52,0
1/1/12,17,53,0
1/1/12,17,54,0
1/1/12,17,55,0
1/1/12,17,56,0
1/1/12,17,57,0
1/1/12,17,58,0
1/1/12,17,59,0
1/1/12,17,60,0
1/1/12,17,61,0
1/1/12,17,62,0
1/1/12,17,63,0
1/1/12,17,64,0
1/1/12,17,65,0
1/1/12,17,66,0
1/1/12,17,67,0
1/1/12,17,68,0
1/1/12,17,69,0
1/1/12,17,70,0
1/1/12,17,71,0
1/1/12,17,72,0
1/1/12,17,73,0
1/1/12,17,74,0
1/1/12,17,75,0
1/1/12,17,76,0
1/1/12,17,77,0
1/1/12,17,78,0
1/1/12,17,79,0
1/1/12,17,80,0
1/1/12,17,81,0
1/1/12,17,82,0
1/1/12,17,83,0
1/1/12,17,84,0
1/1/12,17,85,0
1/1/12,17,86,0
1/1/12,17,87,0
1/1/12,17,88,0
1/1/12,17,89,0
1/1/12,17,90,0
1/1/12,17,91,0
1/1/12,17,92,0
1/1/12,17,93,0
1/1/12,17,94,0
1/1/12,17,95,0
1/1/12,17,96,0
1/1/12,17,97,0
1/1/12,17,98,0
1/1/12,17,99,0
1/1/12,17,100,0
1/1/12,17,101,0
1/1/12,17,102,0
1/1/12,17,103,0
1/1/12,17,104,0
1/1/12,17,105,0
1/1/12,17,106,0
1/1/12,17,107,0
1/1/12,17,108,0
1/1/12,17,109,0
1/1/12,17,110,0
1/1/12,17,111,0
1/1/12,18,1,0
1/1/12,18,2,0
1/1/12,18,3,0
1/1/12,18,4,0
1/1/12,18,5,18
1/1/12,18,6,0
1/1/12,18,7,0
1/1/12,18,8,0
1/1/12,18,9,0
1/1/12,18,10,0
1/1/12,18,11,0
1/1/12,18,12,0
1/1/12,18,13,0
1/1/12,18,14,0
1/1/12,18,15,0
1/1/12,18,16,0
1/1/12,18,17,0
1/1/12,18,18,0
1/1/12,18,19,0
1/1/12,18,20,0
1/1/12,18,21,0
1/1/12,18,22,0
1/1/12,18,23,0
1/1/12,18,24,0
1/1/12,18,25,0
1/1/12,18,26,0
1/1/12,18,27,0
1/1/12,18,28,0
1/1/12,18,29,0
1/1/12,18,30,0
1/1/12,18,31,0
1/1/12,18,32,0
1/1/12,18,33,0
1/1/12,18,34,0
1/1/12,18,35,0
1/1/12,18,36,0
1/1/12,18,37,17
1/1/12,18,38,0
1/1/12,18,39,0
1/1/12,18,40,0
1/1/12,18,41,0
1/1/12,18,42,0
1/1/12,18,43,0
1/1/12,18,44,0
1/1/12,18,45,0
1/1/12,18,46,0
1/1/12,18,47,0
1/1/12,18,48,0
1/1/12,18,49,0
1/1/12,18,50,0
1/1/12,18,51,0
1/1/12,18,52,0
1/1/12,18,53,0
1/1/12,18,54,0
1/1/12,18,55,0
1/1/12,18,56,0
1/1/12,18,57,0
1/1/12,18,58,0
1/1/12,18,59,0
1/1/12,18,60,0
1/1/12,18,61,0
1/1/12,18,62,0
1/1/12,18,63,0
1/1/12,18,64,0
1/1/12,18,65,0
1/1/12,18,66,0
1/1/12,18,67,0
1/1/12,18,68,0
1/1/12,18,69,0
1/1/12,18,70,0
1/1/12,18,71,0
1/1/12,18,72,0
1/1/12,18,73,0
1/1/12,18,74,0
1/1/12,18,75,0
1/1/12,18,76,0
1/1/12,18,77,0
1/1/12,18,78,0
1/1/12,18,79,0
1/1/12,18,80,0
1/1/12,18,81,0
1/1/12,18,82,0
1/1/12,18,83,0
1/1/12,18,84,0
1/1/12,18,85,0
1/1/12,18,86,0
1/1/12,18,87,0
1/1/12,18,88,0
1/1/12,18,89,0
1/1/12,18,90,0
1/1/12,18,91,0
1/1/12,18,92,0
1/1/12,18,93,0
1/1/12,18,94,0
1/1/12,18,95,0
1/1/12,18,96,0
1/1/12,18,97,0
1/1/12,18,98,0
1/1/12,18,99,0
1/1/12,18,100,0
1/1/12,18,101,0
1/1/12,18,102,0
1/1/12,18,103,0
1/1/12,18,104,0
1/1/12,18,105,0
1/1/12,18,106,0
1/1/12,18,107,0
1/1/12,18,108,0
1/1/12,18,109,0
1/1/12,18,110,0
1/1/12,18,111,0
1/1/12,19,1,0
1/1/12,19,2,0
1/1/12,19,3,0
1/1/12,19,4,0
1/1/12,19,5,0
1/1/12,19,6,0
1/1/12,19,7,0
1/1/12,19,8,0
1/1/12,19,9,0
1/1/12,19,10,0
1/1/12,19,11,0
1/1/12,19,12,0
1/1/12,19,13,0
1/1/12,19,14,0
1/1/12,19,15,0
1/1/12,19,16,21
1/1/12,19,17,0
1/1/12,19,18,0
1/1/12,19,19,0
1/1/12,19,20,0
1/1/12,19,21,0
1/1/12,19,22,0
1/1/12,19,23,0
1/1/12,19,24,0
1/1/12,19,25,0
1/1/12,19,26,0
1/1/12,19,27,0
1/1/12,19,28,0
1/1/12,19,29,0
1/1/12,19,30,0
1/1/12,19,31,0
1/1/12,19,32,0
1/1/12,19,33,0
1/1/12,19,34,0
1/1/12,19,35,0
1/1/12,19,36,0
1/1/12,19,37,0
1/1/12,19,38,0
1/1/12,19,39,0
1/1/12,19,40,0
1/1/12,19,41,0
1/1/12,19,42,0
1/1/12,19,43,0
1/1/12,19,44,0
1/1/12,19,45,0
1/1/12,19,46,0
1/1/12,19,47,0
1/1/12,19,48,0
1/1/12,19,49,0
1/1/12,19,50,0
1/1/12,19,51,0
1/1/12,19,52,0
1/1/12,19,53,0
1/1/12,19,54,0
1/1/12,19,55,0
1/1/12,19,56,0
1/1/12,19,57,0
1/1/12,19,58,0
1/1/12,19,59,0
1/1/12,19,60,0
1/1/12,19,61,0
1/1/12,19,62,0
1/1/12,19,63,0
1/1/12,19,64,0
1/1/12,19,65,0
1/1/12,19,66,0
1/1/12,19,67,0
1/1/12,19,68,0
1/1/12,19,69,0
1/1/12,19,70,0
1/1/12,19,71,0
1/1/12,19,72,0
1/1/12,19,73,0
1/1/12,19,74,0
1/1/12,19,75,0
1/1/12,19,76,0
1/1/12,19,77,0
1/1/12,19,78,0
1/1/12,19,79,0
1/1/12,19,80,0
1/1/12,19,81,0
1/1/12,19,82,0
1/1/12,19,83,10
1/1/12,19,84,0
1/1/12,19,85,0
1/1/12,19,86,0
1/1/12,19,87,0
1/1/12,19,88,0
1/1/12,19,89,0
1/1/12,19,90,0
1/1/12,19,91,0
1/1/12,19,92,0
1/1/12,19,93,0
1/1/12,19,94,0
1/1/12,19,95,0
1/1/12,19,96,0
1/1/12,19,97,0
1/1/12,19,98,0
1/1/12,19,99,0
1/1/12,19,100,0
1/1/12,19,101,0
1/1/12,19,102,0
1/1/12,19,103,0
1/1/12,19,104,0
1/1/12,19,105,0
1/1/12,19,106,0
1/1/12,19,107,0
1/1/12,19,108,0
1/1/12,19,109,0
1/1/12,19,110,0
1/1/12,19,111,0
1/1/12,20,1,0
1/1/12,20,2,0
1/1/12,20,3,0
1/1/12,20,4,0
1/1/12,20,5,165
1/1/12,20,6,0
1/1/12,20,7,0
1/1/12,20,8,0
1/1/12,20,9,0
1/1/12,20,10,0
1/1/12,20,11,0
1/1/12,20,12,0
1/1/12,20,13,0
1/1/12,20,14,0
1/1/12,20,15,0
1/1/12,20,16,0
1/1/12,20,17,0
1/1/12,20,18,0
1/1/12,20,19,0
1/1/12,20,20,0
1/1/12,20,21,0
1/1/12,20,22,0
1/1/12,20,23,0
1/1/12,20,24,0
1/1/12,20,25,0
1/1/12,20,26,0
1/1/12,20,27,0
1/1/12,20,28,0
1/1/12,20,29,0
1/1/12,20,30,0
1/1/12,20,31,0
1/1/12,20,32,0
1/1/12,20,33,0
1/1/12,20,34,0
1/1/12,20,35,0
1/1/12,20,36,0
1/1/12,20,37,0
1/1/12,20,38,0
1/1/12,20,39,0
1/1/12,20,40,0
1/1/12,20,41,37
1/1/12,20,42,0
1/1/12,20,43,0
1/1/12,20,44,0
1/1/12,20,45,0
1/1/12,20,46,0
1/1/12,20,47,0
1/1/12,20,48,0
1/1/12,20,49,0
1/1/12,20,50,0
1/1/12,20,51,0
1/1/12,20,52,0
1/1/12,20,53,0
1/1/12,20,54,0
1/1/12,20,55,0
1/1/12,20,56,0
1/1/12,20,57,0
1/1/12,20,58,0
1/1/12,20,59,0
1/1/12,20,60,0
1/1/12,20,61,0
1/1/12,20,62,0
1/1/12,20,63,0
1/1/12,20,64,0
1/1/12,20,65,0
1/1/12,20,66,0
1/1/12,20,67,0
1/1/12,20,68,0
1/1/12,20,69,0
1/1/12,20,70,0
1/1/12,20,71,0
1/1/12,20,72,0
1/1/12,20,73,0
1/1/12,20,74,5
1/1/12,20,75,0
1/1/12,20,76,0
1/1/12,20,77,0
1/1/12,20,78,0
1/1/12,20,79,0
1/1/12,20,80,0
1/1/12,20,81,0
1/1/12,20,82,0
1/1/12,20,83,0
1/1/12,20,84,0
1/1/12,20,85,0
1/1/12,20,86,0
1/1/12,20,87,0
1/1/12,20,88,0
1/1/12,20,89,0
1/1/12,20,90,0
1/1/12,20,91,0
1/1/12,20,92,0
1/1/12,20,93,0
1/1/12,20,94,0
1/1/12,20,95,0
1/1/12,20,96,0
1/1/12,20,97,0
1/1/12,20,98,0
1/1/12,20,99,0
1/1/12,20,100,0
1/1/12,20,101,0
1/1/12,20,102,0
1/1/12,20,103,0
1/1/12,20,104,0
1/1/12,20,105,0
1/1/12,20,106,0
1/1/12,20,107,0
1/1/12,20,108,0
1/1/12,20,109,0
1/1/12,20,110,0
1/1/12,20,111,0
1/1/12,21,1,0
1/1/12,21,2,0
1/1/12,21,3,0
1/1/12,21,4,0
1/1/12,21,5,58
1/1/12,21,6,0
1/1/12,21,7,0
1/1/12,21,8,0
1/1/12,21,9,0
1/1/12,21,10,0
1/1/12,21,11,0
1/1/12,21,12,0
1/1/12,21,13,0
1/1/12,21,14,0
1/1/12,21,15,0
1/1/12,21,16,0
1/1/12,21,17,0
1/1/12,21,18,0
1/1/12,21,19,0
1/1/12,21,20,0
1/1/12,21,21,0
1/1/12,21,22,0
1/1/12,21,23,0
1/1/12,21,24,0
1/1/12,21,25,0
1/1/12,21,26,0
1/1/12,21,27,0
1/1/12,21,28,0
1/1/12,21,29,0
1/1/12,21,30,0
1/1/12,21,31,0
1/1/12,21,32,0
1/1/12,21,33,0
1/1/12,21,34,0
1/1/12,21,35,0
1/1/12,21,36,0
1/1/12,21,37,0
1/1/12,21,38,0
1/1/12,21,39,0
1/1/12,21,40,0
1/1/12,21,41,0
1/1/12,21,42,0
1/1/12,21,43,0
1/1/12,21,44,129
1/1/12,21,45,0
1/1/12,21,46,0
1/1/12,21,47,0
1/1/12,21,48,0
1/1/12,21,49,0
1/1/12,21,50,0
1/1/12,21,51,0
1/1/12,21,52,0
1/1/12,21,53,0
1/1/12,21,54,0
1/1/12,21,55,0
1/1/12,21,56,0
1/1/12,21,57,0
1/1/12,21,58,0
1/1/12,21,59,0
1/1/12,21,60,0
1/1/12,21,61,0
1/1/12,21,62,0
1/1/12,21,63,0
1/1/12,21,64,0
1/1/12,21,65,0
1/1/12,21,66,0
1/1/12,21,67,0
1/1/12,21,68,0
1/1/12,21,69,0
1/1/12,21,70,0
1/1/12,21,71,0
1/1/12,21,72,0
1/1/12,21,73,0
1/1/12,21,74,0
1/1/12,21,75,0
1/1/12,21,76,0
1/1/12,21,77,0
1/1/12,21,78,0
1/1/12,21,79,0
1/1/12,21,80,0
1/1/12,21,81,0
1/1/12,21,82,0
1/1/12,21,83,0
1/1/12,21,84,0
1/1/12,21,85,0
1/1/12,21,86,0
1/1/12,21,87,0
1/1/12,21,88,0
1/1/12,21,89,0
1/1/12,21,90,0
1/1/12,21,91,0
1/1/12,21,92,0
1/1/12,21,93,0
1/1/12,21,94,0
1/1/12,21,95,0
1/1/12,21,96,0
1/1/12,21,97,0
1/1/12,21,98,0
1/1/12,21,99,0
1/1/12,21,100,0
1/1/12,21,101,0
1/1/12,21,102,0
1/1/12,21,103,0
1/1/12,21,104,0
1/1/12,21,105,0
1/1/12,21,106,0
1/1/12,21,107,0
1/1/12,21,108,0
1/1/12,21,109,0
1/1/12,21,110,0
1/1/12,21,111,0
1/1/12,22,1,0
1/1/12,22,2,0
1/1/12,22,3,0
1/1/12,22,4,0
1/1/12,22,5,0
1/1/12,22,6,0
1/1/12,22,7,0
1/1/12,22,8,0
1/1/12,22,9,37
1/1/12,22,10,0
